uefa_season_year,home_team_uefa_overall_coefficient,home_team_uefa_season_coefficient,home_team_uefa_overall_rank,home_team_uefa_season_rank,away_team_uefa_overall_coefficient,away_team_uefa_season_coefficient,away_team_uefa_overall_rank,away_team_uefa_season_rank,home_uefa_fallback_used,away_uefa_fallback_used,home_uefa_missing,away_uefa_missing,uefa_overall_coefficient_diff,uefa_season_coefficient_diff,uefa_overall_rank_diff,uefa_season_rank_diff,home_overall_country_coefficient,home_season_country_coefficient,home_country_uefa_overall_rank,home_country_uefa_season_rank,away_overall_country_coefficient,away_season_country_coefficient,away_country_uefa_overall_rank,away_country_uefa_season_rank,home_country_uefa_fallback_used,away_country_uefa_fallback_used,country_uefa_missing,country_overall_rank_diff,country_season_rank_diff,head_to_head_goal_diff,h2h_available,home_form_goals_for_5,home_form_goals_against_5,home_form_win_rate_5,home_form_clean_sheet_rate_5,home_form_fail_to_score_rate_5,home_form_btts_rate_5,home_form_clean_sheet_rate_10,home_form_btts_rate_10,away_form_goals_for_5,away_form_goals_against_5,away_form_win_rate_5,away_form_loss_rate_5,away_form_clean_sheet_rate_5,away_form_goals_for_10,away_form_win_rate_10,away_form_loss_rate_10,away_form_btts_rate_10,home_team_home_form_goals_against_5,home_team_home_form_goals_against_10,away_team_away_form_points_10,venue_form_points_diff_10
2016,5521.0,3100.6,8.0,17.0,9828.6,8671.0,1.0,1.0,1,1,0,0,-4307.6,-5570.4,7.0,16.0,1679.0,1679.0,13.0,13.0,1776.0,1776.0,5.0,5.0,1,1,0,8.0,8.0,1.0,1,1.0,0.8,0.4,0.2,0.4,0.6,0.1,0.5,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.4,1.1666666666666667,1.0,0.16666666666666674
2016,1298.0,1054.0,50.0,48.0,1849.2,1200.8,42.0,43.0,1,1,0,0,-551.2,-146.79999999999995,8.0,5.0,1477.0,1477.0,47.0,47.0,1568.0,1568.0,24.0,24.0,1,1,0,23.0,23.0,-2.0,1,1.4,2.0,0.4,0.2,0.2,0.6,0.2,0.6,1.6,2.4,0.2,0.6,0.2,1.3,0.4,0.5,0.3,1.4,1.3333333333333333,0.3,1.5333333333333332
2016,838.2,653.8,62.0,64.0,2064.1,1300.1,38.0,39.0,1,1,0,0,-1225.8999999999999,-646.3,24.0,25.0,1886.0,1886.0,1.0,1.0,1483.0,1483.0,42.0,42.0,1,1,0,-41.0,-41.0,-1.0,1,1.0,1.4,0.4,0.4,0.2,0.4,0.4,0.4,1.0,1.4,0.2,0.2,0.2,1.1,0.2,0.3,0.7,1.2,1.0,1.0,0.5
2016,5631.5,3866.7,7.0,11.0,26.0,22.0,222.0,175.0,1,1,0,0,5605.5,3844.7,-215.0,-164.0,1776.0,1776.0,5.0,5.0,1477.0,1477.0,47.0,47.0,1,1,0,-42.0,-42.0,0.0,1,0.8,0.8,0.2,0.2,0.2,0.6,0.3,0.4,0.6666666666666666,2.3333333333333335,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.2,0.16666666666666666,0.0,2.5
2016,210.4,114.0,126.0,143.0,5168.0,4237.6,10.0,8.0,1,1,0,0,-4957.6,-4123.6,116.0,135.0,1647.0,1647.0,17.0,17.0,1568.0,1568.0,24.0,24.0,1,1,0,-7.0,-7.0,1.0,1,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3.0
2016,197.6,96.0,129.0,147.0,4292.4,2211.6,15.0,26.0,1,1,0,0,-4094.7999999999997,-2115.6,114.0,121.0,1647.0,1647.0,17.0,17.0,1476.0,1476.0,48.0,48.0,1,1,0,-31.0,-31.0,-1.0,1,1.6,0.4,0.6,0.6,0.4,0.2,0.5,0.3,1.2,0.8,0.6,0.4,0.6,1.2,0.5,0.4,0.2,0.0,0.6,1.4285714285714286,0.6714285714285715
2016,1339.7,917.3,48.0,50.0,9828.6,8671.0,1.0,1.0,1,1,0,0,-8488.9,-7753.7,47.0,49.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,-1.0,1,1.0,0.8,0.4,0.4,0.2,0.4,0.4,0.4,1.4,0.8,0.6,0.2,0.6,1.4,0.6,0.2,0.3,0.4,0.7142857142857143,1.2,0.9428571428571428
2016,8762.8,6136.0,3.0,3.0,1865.3,1424.5,41.0,36.0,1,1,0,0,6897.499999999999,4711.5,-38.0,-33.0,1886.0,1886.0,1.0,1.0,1308.0,1308.0,80.0,80.0,1,1,0,-79.0,-79.0,2.0,1,2.5,1.25,0.75,0.25,0.25,0.5,0.25,0.5,1.75,2.0,0.25,0.5,0.0,1.75,0.25,0.5,0.75,1.5,1.5,0.5,2.5
2016,4128.4,4104.4,16.0,10.0,5949.2,5502.0,6.0,4.0,1,1,0,0,-1820.8000000000002,-1397.6000000000004,10.0,6.0,1568.0,1568.0,24.0,24.0,1776.0,1776.0,5.0,5.0,1,1,0,19.0,19.0,-2.0,1,2.0,1.25,0.5,0.0,0.25,0.75,0.0,0.75,1.25,1.25,0.25,0.5,0.25,1.25,0.25,0.5,0.5,1.0,1.0,0.5,1.5
2016,1175.6,733.6,53.0,58.0,3525.7,2837.7,22.0,19.0,1,1,0,0,-2350.1,-2104.1,31.0,39.0,1679.0,1679.0,14.0,14.0,1776.0,1776.0,5.0,5.0,1,1,0,9.0,9.0,0.0,1,0.8,1.8,0.0,0.2,0.2,0.8,0.5,0.5,1.0,0.6,0.6,0.2,0.4,1.6,0.6,0.3,0.5,1.2,0.8,0.5555555555555556,1.2444444444444445
2016,7360.0,4574.8,4.0,6.0,3466.6,2435.0,23.0,21.0,1,1,0,0,3893.4,2139.8,-19.0,-15.0,1886.0,1886.0,1.0,1.0,1308.0,1308.0,80.0,80.0,1,1,0,-79.0,-79.0,0.0,1,0.2,1.0,0.0,0.4,0.8,0.2,0.5,0.3,1.6,2.0,0.4,0.4,0.4,1.5,0.4,0.2,0.6,0.8,0.8,0.8571428571428571,1.1428571428571428
2016,1309.2,1269.2,49.0,41.0,3366.5,2094.5,25.0,28.0,1,1,0,0,-2057.3,-825.3,24.0,13.0,1483.0,1483.0,42.0,42.0,1462.0,1462.0,52.0,52.0,1,1,0,-10.0,-10.0,-1.0,1,0.25,1.5,0.0,0.0,0.75,0.25,0.0,0.25,0.4,1.2,0.2,0.4,0.4,1.0,0.4,0.4,0.3,1.5,1.5,0.8,-0.8
2016,5312.7,4789.9,9.0,5.0,1293.4,469.4,51.0,72.0,1,1,0,0,4019.2999999999997,4320.5,-42.0,-67.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,14.0,14.0,1,1,0,-13.0,-13.0,0.0,1,1.8,1.0,0.4,0.4,0.2,0.6,0.3,0.6,1.0,2.2,0.0,0.4,0.2,0.8888888888888888,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.8,1.0,0.0,2.2857142857142856
2016,8762.8,6136.0,3.0,3.0,5521.0,3100.6,8.0,17.0,1,1,0,0,3241.7999999999993,3035.4,-5.0,-14.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,13.0,13.0,1,1,0,-12.0,-12.0,0.0,1,2.0,1.8,0.2,0.2,0.0,0.8,0.5,0.5,1.2,0.6,0.6,0.0,0.4,1.0,0.3,0.4,0.5,1.2,0.7,0.7142857142857143,1.2857142857142856
2016,838.2,653.8,62.0,64.0,6029.4,3165.0,5.0,16.0,1,1,0,0,-5191.2,-2511.2,57.0,48.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,13.0,13.0,1,1,0,-12.0,-12.0,-1.0,1,0.5,3.25,0.0,0.0,0.5,0.5,0.0,0.5,0.8,1.8,0.4,0.4,0.2,1.4,0.5,0.4,0.5,2.5,2.5,0.5,0.0
2016,2064.1,1300.1,38.0,39.0,2855.4,1816.2,30.0,31.0,1,1,0,0,-791.3000000000002,-516.1000000000001,8.0,8.0,1483.0,1483.0,42.0,42.0,1679.0,1679.0,14.0,14.0,1,1,0,28.0,28.0,0.0,1,1.75,0.75,0.75,0.25,0.0,0.75,0.25,0.75,0.6,1.2,0.0,0.4,0.0,0.6,0.2,0.4,0.4,0.5,0.5,0.8,2.2
2016,210.4,114.0,126.0,143.0,2168.6,1377.0,37.0,38.0,1,1,0,0,-1958.1999999999998,-1263.0,89.0,105.0,1647.0,1647.0,17.0,17.0,1886.0,1886.0,1.0,1.0,1,1,0,16.0,16.0,-3.0,1,1.4,2.2,0.2,0.0,0.2,0.8,0.1,0.7,2.4,0.0,1.0,0.0,1.0,2.1,0.8,0.2,0.2,1.4,1.3333333333333333,2.0,-0.5
2016,26.0,22.0,222.0,175.0,1865.3,1424.5,41.0,36.0,1,1,0,0,-1839.3,-1402.5,181.0,139.0,1477.0,1477.0,47.0,47.0,1308.0,1308.0,80.0,80.0,1,1,0,-33.0,-33.0,1.0,1,1.6,1.8,0.4,0.2,0.2,0.6,0.3,0.5,0.4,1.8,0.0,0.6,0.0,0.6,0.1,0.6,0.5,1.2,1.1428571428571428,0.4,1.314285714285714
2016,5312.7,4789.9,9.0,5.0,7360.0,4574.8,4.0,6.0,1,1,0,0,-2047.3000000000002,215.09999999999945,5.0,-1.0,1886.0,1886.0,1.0,1.0,1886.0,1886.0,1.0,1.0,1,1,0,0.0,0.0,0.0,1,2.2,1.0,0.6,0.4,0.2,0.6,0.3,0.6,0.8,1.0,0.2,0.2,0.4,1.9,0.5,0.2,0.3,0.8,1.125,1.8333333333333333,0.5416666666666667
2016,5168.0,4237.6,10.0,8.0,4320.6,3096.2,14.0,18.0,1,1,0,0,847.3999999999996,1141.4000000000005,-4.0,-10.0,1568.0,1568.0,24.0,24.0,1776.0,1776.0,5.0,5.0,1,1,0,19.0,19.0,-4.0,1,1.0,2.0,0.25,0.25,0.25,0.5,0.25,0.5,1.4,0.8,0.4,0.2,0.4,1.1,0.4,0.2,0.3,1.0,1.0,1.3333333333333333,0.16666666666666674
2016,5631.5,3866.7,7.0,11.0,8762.8,6136.0,3.0,3.0,1,1,0,0,-3131.2999999999993,-2269.3,4.0,8.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,0.0,1,1.8,0.6,0.4,0.4,0.2,0.4,0.4,0.4,2.2,1.4,0.2,0.2,0.2,1.8,0.2,0.2,0.6,0.2,0.14285714285714285,1.5,1.0714285714285716
2016,193.0,165.0,131.0,121.0,3708.7,2354.7,20.0,22.0,1,1,0,0,-3515.7,-2189.7,111.0,99.0,1462.0,1462.0,52.0,52.0,1476.0,1476.0,48.0,48.0,1,1,0,4.0,4.0,-1.0,1,0.5,2.0,0.0,0.0,0.5,0.5,0.0,0.5,1.4,1.4,0.4,0.2,0.2,1.2,0.3,0.4,0.6,1.5,1.5,0.42857142857142855,-0.42857142857142855
2016,4292.4,2211.6,15.0,26.0,1298.0,1054.0,50.0,48.0,1,1,0,0,2994.3999999999996,1157.6,-35.0,-22.0,1476.0,1476.0,48.0,48.0,1477.0,1477.0,47.0,47.0,1,1,0,1.0,1.0,-1.0,1,1.6,2.4,0.2,0.0,0.2,0.8,0.0,0.8,1.2,1.4,0.6,0.4,0.4,1.2,0.3,0.4,0.6,2.0,2.0,0.3333333333333333,1.1666666666666667
2016,1849.2,1200.8,42.0,43.0,197.6,96.0,129.0,147.0,1,1,0,0,1651.6000000000001,1104.8,-87.0,-104.0,1568.0,1568.0,24.0,24.0,1647.0,1647.0,17.0,17.0,1,1,0,7.0,7.0,-2.0,1,1.6,2.2,0.2,0.2,0.2,0.6,0.4,0.3,2.8,1.2,0.8,0.2,0.2,2.8,0.8,0.2,0.6,0.4,0.7,1.5,0.7999999999999998
2016,5949.2,5502.0,6.0,4.0,1309.2,1269.2,49.0,41.0,1,1,0,0,4640.0,4232.8,-43.0,-37.0,1776.0,1776.0,5.0,5.0,1483.0,1483.0,42.0,42.0,1,1,0,-37.0,-37.0,0.0,1,1.6,1.6,0.2,0.2,0.2,0.6,0.2,0.6,2.2,1.6,0.2,0.4,0.2,1.9,0.2,0.3,0.7,1.0,1.0,1.4,0.10000000000000009
2016,3366.5,2094.5,25.0,28.0,4128.4,4104.4,16.0,10.0,1,1,0,0,-761.8999999999996,-2009.8999999999996,9.0,18.0,1462.0,1462.0,52.0,52.0,1568.0,1568.0,24.0,24.0,1,1,0,28.0,28.0,0.0,1,1.2,0.8,0.4,0.4,0.2,0.6,0.2,0.5,2.2,1.6,0.4,0.2,0.0,2.2,0.4,0.2,0.8,1.2,1.0,1.5,-0.0714285714285714
2016,1293.4,469.4,51.0,72.0,3466.6,2435.0,23.0,21.0,1,1,0,0,-2173.2,-1965.6,28.0,51.0,1679.0,1679.0,14.0,14.0,1308.0,1308.0,80.0,80.0,1,1,0,-66.0,-66.0,-5.0,1,1.2,2.8,0.0,0.2,0.4,0.6,0.2,0.5,1.8,1.6,0.4,0.4,0.4,1.4,0.3,0.3,0.6,0.8,0.8,0.75,1.05
2016,5521.0,3100.6,8.0,17.0,1339.7,917.3,48.0,50.0,1,1,0,0,4181.3,2183.3,-40.0,-33.0,1679.0,1679.0,13.0,13.0,1886.0,1886.0,1.0,1.0,1,1,0,12.0,12.0,0.0,1,0.8,1.0,0.4,0.4,0.4,0.4,0.3,0.4,1.4,0.8,0.6,0.2,0.4,1.5,0.6,0.3,0.4,0.6,0.6,0.8571428571428571,1.1428571428571428
2016,9828.6,8671.0,1.0,1.0,8762.8,6136.0,3.0,3.0,1,1,0,0,1065.800000000001,2535.0,-2.0,-2.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,1.0,1,1.6,0.8,0.6,0.6,0.2,0.4,0.5,0.4,0.4,1.6,0.0,1.0,0.0,0.4,0.0,1.0,0.4,0.4,0.6,0.0,2.1
2016,2855.4,1816.2,30.0,31.0,838.2,653.8,62.0,64.0,1,1,0,0,2017.2,1162.4,-32.0,-33.0,1679.0,1679.0,14.0,14.0,1886.0,1886.0,1.0,1.0,1,1,0,13.0,13.0,2.0,1,2.4,0.0,1.0,1.0,0.0,0.0,0.8,0.1,1.4,1.4,0.4,0.4,0.4,1.3,0.4,0.4,0.5,0.6,1.0,1.1428571428571428,0.5571428571428572
2016,4320.6,3096.2,14.0,18.0,210.4,114.0,126.0,143.0,1,1,0,0,4110.200000000001,2982.2,-112.0,-125.0,1776.0,1776.0,5.0,5.0,1647.0,1647.0,17.0,17.0,1,1,0,-12.0,-12.0,-2.0,1,1.8,1.2,0.4,0.2,0.2,0.6,0.4,0.4,1.8,0.8,0.8,0.0,0.2,1.8,0.8,0.0,0.8,0.2,0.16666666666666666,2.0,0.3333333333333335
2016,6029.4,3165.0,5.0,16.0,2064.1,1300.1,38.0,39.0,1,1,0,0,3965.2999999999997,1864.9,-33.0,-23.0,1679.0,1679.0,13.0,13.0,1483.0,1483.0,42.0,42.0,1,1,0,-29.0,-29.0,0.0,1,0.2,1.6,0.0,0.2,0.8,0.2,0.1,0.4,1.2,2.2,0.2,0.6,0.0,1.0,0.2,0.4,0.6,1.8,1.8,0.8333333333333334,-0.033333333333333326
2016,2168.6,1377.0,37.0,38.0,5168.0,4237.6,10.0,8.0,1,1,0,0,-2999.4,-2860.6000000000004,27.0,30.0,1886.0,1886.0,1.0,1.0,1568.0,1568.0,24.0,24.0,1,1,0,-23.0,-23.0,-2.0,1,0.8,1.4,0.0,0.0,0.2,0.8,0.2,0.4,1.2,2.2,0.2,0.8,0.2,1.2,0.2,0.8,0.6,0.8,0.4,0.0,2.0
2016,3525.7,2837.7,22.0,19.0,193.0,165.0,131.0,121.0,1,1,0,0,3332.7,2672.7,-109.0,-102.0,1776.0,1776.0,5.0,5.0,1462.0,1462.0,52.0,52.0,1,1,0,-47.0,-47.0,1.0,1,1.4,0.8,0.6,0.6,0.0,0.4,0.5,0.2,0.8,1.6,0.2,0.8,0.2,0.8,0.2,0.8,0.4,0.2,0.14285714285714285,0.0,2.2857142857142856
2016,3708.7,2354.7,20.0,22.0,1175.6,733.6,53.0,58.0,1,1,0,0,2533.1,1621.1,-33.0,-36.0,1476.0,1476.0,48.0,48.0,1679.0,1679.0,14.0,14.0,1,1,0,34.0,34.0,0.0,1,1.0,1.4,0.4,0.2,0.6,0.4,0.1,0.6,1.2,0.6,0.4,0.2,0.4,1.5,0.6,0.2,0.3,1.8,1.5714285714285714,1.2,1.0857142857142856
2016,3466.6,2435.0,23.0,21.0,5312.7,4789.9,9.0,5.0,1,1,0,0,-1846.1,-2354.8999999999996,14.0,16.0,1308.0,1308.0,80.0,80.0,1886.0,1886.0,1.0,1.0,1,1,0,79.0,79.0,-3.0,1,1.8,1.8,0.2,0.2,0.0,0.8,0.3,0.6,2.0,1.2,0.4,0.2,0.2,1.5,0.4,0.2,0.5,0.4,0.5,1.25,1.0
2016,7360.0,4574.8,4.0,6.0,1293.4,469.4,51.0,72.0,1,1,0,0,6066.6,4105.400000000001,-47.0,-66.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,14.0,14.0,1,1,0,-13.0,-13.0,0.0,1,1.0,0.4,0.4,0.6,0.4,0.4,0.5,0.3,1.0,2.4,0.0,0.4,0.2,1.0,0.1,0.5,0.6,0.8,0.8333333333333334,0.0,2.1666666666666665
2016,8762.8,6136.0,3.0,3.0,26.0,22.0,222.0,175.0,1,1,0,0,8736.8,6114.0,-219.0,-172.0,1886.0,1886.0,1.0,1.0,1477.0,1477.0,47.0,47.0,1,1,0,-46.0,-46.0,4.0,1,2.0,2.2,0.2,0.2,0.2,0.6,0.3,0.6,0.8,2.8,0.2,0.6,0.0,0.8,0.2,0.6,0.6,1.6,0.9,0.0,1.8
2016,1865.3,1424.5,41.0,36.0,5631.5,3866.7,7.0,11.0,1,1,0,0,-3766.2,-2442.2,34.0,25.0,1308.0,1308.0,80.0,80.0,1776.0,1776.0,5.0,5.0,1,1,0,75.0,75.0,1.0,1,1.0,2.0,0.4,0.2,0.2,0.6,0.2,0.5,2.0,0.8,0.4,0.2,0.2,1.5,0.5,0.2,0.4,1.2,0.7,0.8571428571428571,1.9428571428571426
2016,1298.0,1054.0,50.0,48.0,197.6,96.0,129.0,147.0,1,1,0,0,1100.4,958.0,-79.0,-99.0,1477.0,1477.0,47.0,47.0,1647.0,1647.0,17.0,17.0,1,1,0,30.0,30.0,-1.0,1,1.4,1.0,0.4,0.6,0.4,0.4,0.4,0.4,2.0,0.0,0.8,0.0,1.0,1.8,0.8,0.1,0.0,1.0,1.0,2.0,-0.375
2016,838.2,653.8,62.0,64.0,2855.4,1816.2,30.0,31.0,1,1,0,0,-2017.2,-1162.4,32.0,33.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,14.0,14.0,1,1,0,-13.0,-13.0,-0.5,1,0.8,2.0,0.4,0.4,0.4,0.2,0.3,0.5,2.6,1.2,0.8,0.2,0.2,2.8333333333333335,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.4,1.1428571428571428,2.0,0.0
2016,5312.7,4789.9,9.0,5.0,5949.2,5502.0,6.0,4.0,1,1,0,0,-636.5,-712.1000000000004,3.0,1.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,0.0,0,2.0,0.8,0.6,0.4,0.0,0.6,0.5,0.3,2.4,1.4,0.6,0.2,0.2,2.1666666666666665,0.5,0.16666666666666666,0.6666666666666666,0.2,0.14285714285714285,2.0,0.4285714285714284
2016,4320.6,3096.2,14.0,18.0,1339.7,917.3,48.0,50.0,1,1,0,0,2980.9000000000005,2178.8999999999996,-34.0,-32.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,0.0,0,1.0,1.0,0.4,0.4,0.4,0.4,0.2,0.5,2.4,0.8,0.6,0.2,0.6,1.3,0.4,0.4,0.2,1.4,1.125,1.375,-0.125
2016,5521.0,3100.6,8.0,17.0,3525.7,2837.7,22.0,19.0,1,1,0,0,1995.3000000000002,262.9000000000001,-14.0,-2.0,1679.0,1679.0,13.0,13.0,1776.0,1776.0,5.0,5.0,1,1,0,8.0,8.0,0.0,0,1.4,1.2,0.2,0.2,0.4,0.6,0.3,0.5,2.0,0.6,0.6,0.2,0.8,1.7,0.5,0.3,0.4,0.8,1.1111111111111112,0.9,1.2111111111111112
2016,5631.5,3866.7,7.0,11.0,210.4,114.0,126.0,143.0,1,1,0,0,5421.1,3752.7,-119.0,-132.0,1776.0,1776.0,5.0,5.0,1647.0,1647.0,17.0,17.0,1,1,0,-12.0,-12.0,0.0,0,2.2,0.8,0.4,0.2,0.0,0.8,0.3,0.5,1.4,1.0,0.6,0.2,0.0,1.5,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.4,0.25,1.3333333333333333,1.2916666666666667
2016,3708.7,2354.7,20.0,22.0,7360.0,4574.8,4.0,6.0,1,1,0,0,-3651.3,-2220.1000000000004,16.0,16.0,1476.0,1476.0,48.0,48.0,1886.0,1886.0,1.0,1.0,1,1,0,47.0,47.0,0.0,0,1.2,1.4,0.6,0.2,0.4,0.4,0.2,0.5,2.2,0.8,0.6,0.0,0.4,1.6,0.5,0.2,0.3,1.4,1.375,2.0,0.375
2016,4128.4,4104.4,16.0,10.0,8762.8,6136.0,3.0,3.0,1,1,0,0,-4634.4,-2031.6000000000004,13.0,7.0,1568.0,1568.0,24.0,24.0,1886.0,1886.0,1.0,1.0,1,1,0,23.0,23.0,0.0,0,1.2,0.6,0.6,0.6,0.4,0.2,0.5,0.3,2.6,2.2,0.4,0.4,0.2,1.7,0.2,0.4,0.7,0.6,0.875,1.1,1.15
2016,197.6,96.0,129.0,147.0,1298.0,1054.0,50.0,48.0,1,1,0,0,-1100.4,-958.0,79.0,99.0,1647.0,1647.0,17.0,17.0,1477.0,1477.0,47.0,47.0,1,1,0,-30.0,-30.0,0.0,1,2.2,1.4,0.6,0.0,0.4,0.6,0.14285714285714285,0.5714285714285714,1.0,1.6,0.6,0.4,0.6,1.0,0.4,0.4,0.4,1.3333333333333333,1.3333333333333333,0.2857142857142857,2.7142857142857144
2016,2855.4,1816.2,30.0,31.0,838.2,653.8,62.0,64.0,1,1,0,0,2017.2,1162.4,-32.0,-33.0,1679.0,1679.0,14.0,14.0,1886.0,1886.0,1.0,1.0,1,1,0,13.0,13.0,0.6666666666666666,1,1.4,0.0,0.6,1.0,0.4,0.0,0.9,0.0,1.2,1.0,0.2,0.2,0.6,0.9,0.3,0.4,0.3,0.0,0.8,1.125,0.575
2016,5949.2,5502.0,6.0,4.0,5312.7,4789.9,9.0,5.0,1,1,0,0,636.5,712.1000000000004,-3.0,-1.0,1776.0,1776.0,5.0,5.0,1886.0,1886.0,1.0,1.0,1,1,0,4.0,4.0,0.0,1,1.8,0.6,0.4,0.8,0.4,0.2,0.6,0.4,1.4,1.2,0.2,0.2,0.2,1.4,0.3,0.1,0.5,0.4,0.5,1.2222222222222223,0.8777777777777778
2016,3525.7,2837.7,22.0,19.0,5521.0,3100.6,8.0,17.0,1,1,0,0,-1995.3000000000002,-262.9000000000001,14.0,2.0,1776.0,1776.0,5.0,5.0,1679.0,1679.0,13.0,13.0,1,1,0,-8.0,-8.0,0.0,1,2.2,0.8,0.4,0.6,0.2,0.4,0.5,0.2,1.0,1.0,0.4,0.2,0.4,0.8,0.3,0.3,0.4,0.2,0.125,0.75,1.625
2016,8762.8,6136.0,3.0,3.0,4128.4,4104.4,16.0,10.0,1,1,0,0,4634.4,2031.6000000000004,-13.0,-7.0,1886.0,1886.0,1.0,1.0,1568.0,1568.0,24.0,24.0,1,1,0,-23.0,-23.0,-2.0,1,1.4,2.6,0.2,0.0,0.4,0.6,0.1,0.7,1.6,0.4,0.8,0.0,0.8,1.1,0.5,0.3,0.3,1.8,1.2,0.875,0.925
2016,210.4,114.0,126.0,143.0,5631.5,3866.7,7.0,11.0,1,1,0,0,-5421.1,-3752.7,119.0,132.0,1647.0,1647.0,17.0,17.0,1776.0,1776.0,5.0,5.0,1,1,0,12.0,12.0,-4.0,1,1.2,1.6,0.6,0.0,0.4,0.6,0.14285714285714285,0.5714285714285714,2.8,0.6,0.6,0.0,0.4,1.7,0.4,0.2,0.5,0.6666666666666666,0.6666666666666666,0.875,2.125
2016,7360.0,4574.8,4.0,6.0,3708.7,2354.7,20.0,22.0,1,1,0,0,3651.3,2220.1000000000004,-16.0,-16.0,1886.0,1886.0,1.0,1.0,1476.0,1476.0,48.0,48.0,1,1,0,-47.0,-47.0,1.0,1,2.6,1.0,0.8,0.4,0.0,0.6,0.2857142857142857,0.5714285714285714,1.2,1.0,0.4,0.2,0.2,1.2,0.5,0.3,0.3,1.6666666666666667,1.6666666666666667,1.5714285714285714,0.09523809523809534
2016,1339.7,917.3,48.0,50.0,4320.6,3096.2,14.0,18.0,1,1,0,0,-2980.9000000000005,-2178.8999999999996,34.0,32.0,1886.0,1886.0,1.0,1.0,1776.0,1776.0,5.0,5.0,1,1,0,-4.0,-4.0,1.0,1,2.6,1.0,0.8,0.2,0.0,0.8,0.4,0.4,1.0,1.6,0.4,0.6,0.2,1.0,0.3,0.5,0.5,1.2,1.0,0.375,1.9107142857142856
2016,5631.5,3866.7,7.0,11.0,5949.2,5502.0,6.0,4.0,1,1,0,0,-317.6999999999998,-1635.3000000000002,1.0,7.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,0.0,0,2.8,1.0,0.6,0.4,0.0,0.6,0.3,0.6,2.2,0.8,0.6,0.2,0.6,1.7,0.5,0.2,0.5,0.4,0.2222222222222222,0.9,1.7666666666666666
2016,5521.0,3100.6,8.0,17.0,7360.0,4574.8,4.0,6.0,1,1,0,0,-1839.0,-1474.2000000000003,4.0,11.0,1679.0,1679.0,13.0,13.0,1886.0,1886.0,1.0,1.0,1,1,0,12.0,12.0,0.0,0,1.0,1.2,0.2,0.4,0.4,0.4,0.3,0.5,3.0,1.0,1.0,0.0,0.2,1.6,0.5,0.2,0.5,0.6,1.0,2.125,-0.9027777777777777
2016,1339.7,917.3,48.0,50.0,2855.4,1816.2,30.0,31.0,1,1,0,0,-1515.7,-898.9000000000001,18.0,19.0,1886.0,1886.0,1.0,1.0,1679.0,1679.0,14.0,14.0,1,1,0,-13.0,-13.0,0.0,0,2.4,0.8,0.8,0.6,0.0,0.4,0.375,0.5,1.8,0.4,0.6,0.0,0.8,1.7,0.7,0.1,0.1,1.25,1.25,1.8,0.19999999999999996
2016,4128.4,4104.4,16.0,10.0,197.6,96.0,129.0,147.0,1,1,0,0,3930.7999999999997,4008.3999999999996,-113.0,-137.0,1568.0,1568.0,24.0,24.0,1647.0,1647.0,17.0,17.0,1,1,0,7.0,7.0,0.0,0,1.4,0.6,0.6,0.6,0.4,0.2,0.5,0.3,2.6,1.0,0.8,0.2,0.2,2.375,0.75,0.25,0.5,0.6,0.7777777777777778,1.5,0.8333333333333335
2016,5949.2,5502.0,6.0,4.0,5631.5,3866.7,7.0,11.0,1,1,0,0,317.6999999999998,1635.3000000000002,-1.0,-7.0,1776.0,1776.0,5.0,5.0,1776.0,1776.0,5.0,5.0,1,1,0,0.0,0.0,-1.0,1,1.6,1.0,0.4,0.4,0.4,0.4,0.5,0.4,1.8,1.0,0.6,0.2,0.4,1.8,0.5,0.2,0.5,0.6,0.5,0.7777777777777778,1.5222222222222221
